AXE15ME055,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME055,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME056,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME056,MECHANICAL ENGINEERING,ME220,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME056,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME056,MECHANICAL ENGINEERING,ME204,B,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,MA201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,HS210,B+,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,MA202,B,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,ME201,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,ME203,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME057,MECHANICAL ENGINEERING,ME206,B,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,HS200,P,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,MA202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME220,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME203,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME210,P,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME061,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,MA201,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME205,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,MA202,B,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME220,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
AXE15ME065,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,MA201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,ME205,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,HS200,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,MA202,P,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,ME220,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,ME210,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,ME204,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME066,MECHANICAL ENGINEERING,ME206,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME068,MECHANICAL ENGINEERING,MA201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME068,MECHANICAL ENGINEERING,ME201,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME068,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME069,MECHANICAL ENGINEERING,ME201,C,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
LAXE15ME069,MECHANICAL ENGINEERING,ME202,F,AXIS COLLEGE OF ENGINEERING & TECHNOLOGY
ARC15ME037,MECHANICAL ENGINEERING,ME205,C,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
ARC15ME037,MECHANICAL ENGINEERING,ME201,B,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
ARC15ME037,MECHANICAL ENGINEERING,ME210,C,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
ARC15ME037,MECHANICAL ENGINEERING,ME202,F,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
ARC15ME037,MECHANICAL ENGINEERING,ME204,F,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
ARC15ME037,MECHANICAL ENGINEERING,ME206,C,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
CCV15ME011,MECHANICAL ENGINEERING,HS200,C,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
CCV15ME011,MECHANICAL ENGINEERING,MA202,F,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
CCV15ME011,MECHANICAL ENGINEERING,ME203,C,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
CCV15ME011,MECHANICAL ENGINEERING,ME210,F,COCHIN COLLEGE OF ENGINEERING AND TECHNOLOGY
